epoch,loss,lr,val_loss
0,1.1775518585653866,1e-05,1.2080648442109425
1,1.2194428463943867,1e-05,1.222958135207494
2,1.18150935553703,1e-05,1.2374872601032256
3,1.1987175420552743,1e-05,1.1923366137345632
4,1.2125237308630423,1e-05,1.223039178053538
5,1.2185190154724763,1e-05,1.2533834902445475
6,1.21154854878658,1e-05,1.1902712460358937
7,1.1820005013161348,1e-05,1.25012437582016
8,1.2215402056189144,1e-05,1.2189120880762736
9,1.2458842086190938,1e-05,1.209600418806076
10,1.1824019345916619,1e-05,1.2049543126424154
11,1.2016823847754663,1e-05,1.180590659379959
12,1.202693889621927,1e-05,1.1858943736553191
13,1.1971653374303288,1e-05,1.2024810580412546
14,1.2159635589904143,1e-05,1.2123548988501232
15,1.160316517373093,1e-05,1.2291003489494323
16,1.2099779403510214,1e-05,1.2321736733118693
17,1.2006871139301973,1e-05,1.1960767928759257
18,1.1992665669497322,1e-05,1.2211009025573731
19,1.189994505974425,1e-05,1.1791003366311392
20,1.1819768583073336,1e-05,1.2039906148115793
21,1.2139385412721073,1e-05,1.2131779567400613
22,1.2062928230822587,1e-05,1.2066122130552928
23,1.2478715667203695,1e-05,1.2444563738505046
24,1.1829869882399295,1e-05,1.2348363848527273
25,1.2253250910454438,1e-05,1.2297310129801433
26,1.1928809460471659,1e-05,1.2075267199675241
27,1.2263577019467073,1e-05,1.2006334022680918
28,1.2338828013724639,1e-05,1.2194668447971344
29,1.1916768170204484,1e-05,1.2495076298713683
30,1.2009658558028085,1e-05,1.2315206241607666
31,1.2384371737472148,1e-05,1.1832008922100068
32,1.1567607141342484,1e-05,1.1907920591036478
33,1.1971279437802418,1e-05,1.2061836008230846
34,1.1991733397756303,1e-05,1.2307345688343048
35,1.186538675252129,1e-05,1.1839473446210225
36,1.2191244478987044,1e-05,1.1870367519060772
37,1.21593491870816,1e-05,1.234699205160141
38,1.1758346212010424,1e-05,1.2091060821215311
39,1.1930514889604904,1e-05,1.2202877720197043
40,1.1817920959296346,1e-05,1.184777053197225
41,1.2184026616962016,1e-05,1.2171710968017577
42,1.1976351712932105,1e-05,1.2012697724501291
43,1.1927744315451934,1e-05,1.1897346325715383
44,1.2021895396609266,1e-05,1.2344433971246083
45,1.1661085135796492,1e-05,1.1889798736572266
46,1.1903377110216797,1e-05,1.2482756543159486
47,1.2051650325791174,1e-05,1.1773520823319752
48,1.2591204948785926,1e-05,1.2058993498484294
49,1.2277172353087353,1e-05,1.199204158782959
50,1.225124169297579,1e-05,1.204770125945409
51,1.2083541790978247,1e-05,1.223332926829656
52,1.2367675815309798,1e-05,1.1940406239032746
53,1.1913377537446863,1e-05,1.1888153425852457
54,1.2670829005602027,1e-05,1.2149751357237497
55,1.2103365103737647,1e-05,1.2243429454167685
56,1.1696838501120816,1e-05,1.1916845814387003
57,1.2307132452475924,1e-05,1.217738042275111
58,1.2400096444522632,1e-05,1.2035932358105976
59,1.241706571158241,1e-05,1.1830598978201547
60,1.2278786056181963,1e-05,1.2324353682994842
61,1.1959735921451025,1e-05,1.189892810980479
62,1.2133953275800753,1e-05,1.1842103374004365
63,1.1740041345107455,1e-05,1.1880067304770152
64,1.1934765206665552,1e-05,1.2011451252301535
65,1.2317923021917583,1e-05,1.1804975720246633
66,1.2118453213146754,1e-05,1.1881745314598084
67,1.2279045296316387,1e-05,1.1900227455298107
68,1.2070624913488115,1e-05,1.2255597392717996
69,1.1792285447361088,1e-05,1.192819774945577
70,1.2005349016990983,1e-05,1.1801597448190053
71,1.2455013985393428,1e-05,1.201481511592865
72,1.1970300969957304,1e-05,1.1958451024691263
